store_id, uptime_last_hour, uptime_last_day, uptime_last_week, downtime_last_hour, downtime_last_day, downtime_last_week
6271041797853253252, 0, 2, 8, 0, 0, 2 
6271725289311288069, 0, 2, 8, 0, 0, 2 
627177781228006341, 0, 4, 25, 0, 2, 17 
6272111286020234637, 2, 19, 71, 21, 27, 46 
6272655170827382151, 0, 4, 14, 0, 0, 6 
6273637949509729534, 0, 8, 27, 0, 2, 13 
6273640098880126892, 0, 28, 101, 0, 15, 36 
6277840676964668623, 0, 0, 9, 0, 0, 37 
6278606918548654484, 0, 0, 140, 0, 0, 70 
6279570755991193021, 0, 11, 43, 0, 1, 8 
6280489074555181325, 4, 18, 80, 10, 10, 39 
6280934874809389243, 3, 10, 34, 11, 18, 21 
6283905255016317024, 1, 9, 47, 13, 19, 23 
6284935932914875037, 4, 38, 179, 19, 8, 93 
6285181555401537733, 1, 10, 40, 13, 18, 18 
6285483845594355011, 0, 5, 17, 0, 0, 19 
6286648411907335849, 4, 35, 159, 19, 11, 79 
6286820251557686759, 3, 9, 40, 1, 5, 23 
6288914411805113421, 0, 8, 15, 0, 0, 4 
6289246475327161600, 0, 3, 20, 0, 0, 11 
6289731651149316216, 2, 19, 74, 21, 27, 43 
6290459896917131168, 0, 0, 32, 0, 0, 14 
6293405985670147657, 0, 9, 29, 0, 2, 15 
6295572452996011643, 0, 0, 9, 0, 0, 4 
629686913283617444, 1, 4, 13, 3, 0, 4 
6299047746615925093, 0, 3, 14, 0, 3, 6 
6299098643527971401, 0, 11, 23, 0, 2, 9 
629983743567604298, 0, 18, 81, 0, 5, 36 
6300662227632680072, 0, 9, 28, 0, 0, 10 
6300780645212944535, 3, 19, 92, 20, 27, 52 
630292852266253805, 0, 2, 11, 0, 0, 4 
6303488191791663199, 0, 11, 36, 0, 0, 12 
6304463337121563059, 0, 0, 8, 0, 0, 2 
630539871951879264, 2, 6, 27, 9, 16, 17 
6305833112798468513, 0, 1, 13, 0, 6, 12 
6306907070072501895, 4, 26, 119, 13, 18, 40 
6308351242259465553, 0, 2, 5, 0, 1, 2 
6308782379090025472, 0, 8, 29, 0, 2, 12 
6309168059639363653, 2, 11, 45, 14, 21, 19 
6309774117916948697, 2, 19, 71, 21, 27, 44 
6311312254190959780, 0, 10, 35, 0, 2, 15 
6311548504621571748, 2, 19, 73, 21, 27, 46 
631342275710995431, 0, 6, 25, 0, 4, 15 
6315264214533706365, 0, 9, 39, 0, 5, 19 
6315446037654596673, 0, 3, 25, 0, 2, 10 
6315590058800439048, 0, 10, 33, 0, 1, 13 
6316931525860881024, 0, 12, 25, 0, 2, 31 
6317503853259482478, 0, 11, 41, 0, 1, 9 
6319415217211660665, 0, 4, 14, 0, 0, 2 
6320684832633537166, 0, 10, 29, 0, 0, 11 
6320797491700879022, 5, 27, 115, 12, 17, 42 
6324195828355076828, 2, 19, 75, 21, 27, 42 
6325357993783721137, 0, 9, 27, 0, 0, 11 
6326366222216567119, 0, 0, 5, 0, 0, 6 
6326407987871230833, 2, 19, 73, 21, 27, 44 
6326470972613577820, 2, 19, 84, 21, 27, 62 
6326969040294904674, 0, 2, 10, 0, 0, 2 
6327459314678320803, 0, 3, 14, 0, 0, 4 
6329009475691651705, 0, 3, 5, 0, 7, 5 
6330817431860252873, 0, 7, 23, 0, 2, 13 
6333038285384460626, 0, 2, 6, 0, 1, 3 
6333511700688652982, 0, 11, 36, 0, 0, 12 
633356759568511000, 0, 11, 34, 0, 0, 10 
633453379632208246, 0, 8, 28, 0, 2, 12 
6334610233846936840, 5, 38, 166, 18, 10, 90 
6335111206663596579, 2, 9, 37, 12, 19, 19 
6335284410439996711, 0, 0, 4, 0, 0, 7 
6335498821750639637, 0, 0, 7, 0, 0, 20 
6335975318066129032, 0, 0, 5, 0, 0, 6 
6338944975709652192, 0, 9, 39, 0, 5, 17 
6338979255553850288, 0, 4, 17, 0, 3, 5 
6339005690288403970, 0, 24, 79, 0, 8, 11 
6341990502386950746, 0, 3, 10, 0, 0, 2 
6343940791149527184, 0, 2, 7, 0, 1, 3 
6344665997186662591, 0, 8, 29, 0, 2, 11 
6344854658537020671, 5, 37, 168, 18, 11, 92 
6345961620669699719, 0, 0, 3, 0, 0, 2 
6346860309109709465, 1, 12, 41, 15, 20, 10 
6347338943870693631, 0, 1, 4, 0, 0, 1 
6347577897898048117, 0, 0, 29, 0, 0, 35 
6352876812050536028, 0, 4, 41, 0, 2, 15 
6353364134417113626, 0, 4, 24, 0, 2, 16 
6353925686924980582, 0, 7, 27, 0, 2, 13 
635527607352796646, 0, 9, 29, 0, 0, 11 
6355476745253522062, 0, 10, 33, 0, 2, 15 
6356792624555278635, 0, 9, 30, 0, 1, 14 
6358311467829501652, 0, 1, 4, 0, 0, 1 
6358850518527971767, 0, 0, 1, 0, 0, 0 
6358993016251721168, 0, 7, 23, 0, 2, 13 
6359694813858078265, 0, 0, 22, 0, 0, 6 
6360135634124851658, 4, 38, 167, 19, 8, 87 
6361135200790329214, 0, 9, 30, 0, 2, 14 
6361947021224361079, 2, 19, 73, 21, 27, 44 
6363503390489777089, 2, 19, 85, 21, 27, 59 
6363667696664616107, 0, 2, 7, 0, 0, 1 
6365127066605627348, 0, 8, 35, 0, 5, 17 
6365445969687059049, 0, 11, 37, 0, 2, 15 
6365874854770610302, 0, 0, 2, 0, 0, 5 
6366840516526120217, 0, 9, 32, 0, 1, 14 
6367144731200450110, 0, 1, 3, 0, 0, 0 
6367527142356968655, 0, 4, 19, 0, 6, 11 
6367889448789465129, 0, 2, 4, 0, 1, 2 
6368252169950689489, 0, 5, 18, 0, 0, 6 
6369796710867095001, 0, 5, 18, 0, 5, 22 
6371013689444065910, 0, 9, 30, 0, 2, 14 
637127477775232375, 0, 0, 20, 0, 0, 16 
637189172976444159, 5, 19, 86, 10, 11, 36 
6374846835698673119, 0, 0, 1, 0, 0, 0 
6375588536193471074, 0, 2, 2, 0, 1, 1 
6376227098205984858, 0, 7, 27, 0, 2, 13 
6378020571546194985, 0, 2, 14, 0, 2, 7 
6380040368626631959, 0, 10, 37, 0, 2, 15 
6380856780855896152, 0, 4, 26, 0, 0, 9 
6383232543379845232, 0, 10, 48, 0, 4, 11 
6384244265547527170, 0, 6, 24, 0, 6, 24 
6384248135781430554, 0, 0, 27, 0, 0, 13 
6384881963891725769, 0, 0, 5, 0, 0, 5 
6386495574502190562, 0, 14, 49, 0, 1, 18 
6386920219514258537, 0, 7, 25, 0, 2, 13 
638971131575214184, 0, 9, 32, 0, 1, 14 
639160350491765635, 2, 4, 19, 6, 12, 13 
6393515846583025960, 0, 20, 84, 0, 7, 31 
6393522539354715449, 0, 11, 38, 0, 1, 12 
6394463772226245099, 2, 19, 72, 21, 27, 45 
6395118195901933647, 0, 8, 29, 0, 2, 13 
6396272479102423594, 0, 9, 34, 0, 2, 12 
6397611802326616647, 0, 8, 29, 0, 2, 12 
640275386882480581, 0, 2, 10, 0, 0, 4 
640285286135081171, 4, 38, 178, 19, 8, 94 
6402939236541828477, 0, 10, 35, 0, 0, 3 
6403062327729556345, 0, 8, 27, 0, 2, 8 
6403839430546854271, 0, 2, 9, 0, 0, 1 
6404334467189111912, 0, 11, 37, 0, 1, 9 
6406269587704747567, 0, 0, 1, 0, 0, 4 
6407255759981333627, 0, 6, 16, 0, 2, 16 
6408729292092964206, 4, 37, 165, 19, 9, 89 
6410659037389618828, 0, 14, 41, 0, 1, 4 
6412360782936630934, 0, 3, 11, 0, 0, 3 
6412718084798267491, 0, 11, 31, 0, 1, 12 
6413779336252887718, 0, 11, 34, 0, 0, 12 
6414533977419626526, 0, 3, 9, 0, 1, 3 
6415298541580673550, 2, 10, 49, 13, 20, 25 
6415344433440732198, 0, 2, 10, 0, 1, 6 
6415411710680315177, 0, 2, 8, 0, 1, 4 
6416189393684985036, 0, 0, 4, 0, 0, 2 
6417178618384415725, 0, 8, 26, 0, 0, 6 
6418430495238549376, 1, 3, 20, 7, 13, 12 
6418821628339996480, 0, 0, 117, 0, 0, 50 
6418936212793536447, 4, 38, 167, 19, 8, 89 
6419351097196497898, 0, 5, 17, 0, 2, 6 
641950338567087803, 0, 12, 48, 0, 4, 20 
6419613197429529338, 3, 20, 72, 20, 26, 45 
6420253119179637863, 0, 9, 28, 0, 0, 10 
6421416286321404209, 4, 38, 171, 19, 10, 93 
6422142558680745524, 0, 0, 1, 0, 0, 0 
6422315512493867587, 5, 19, 80, 9, 9, 39 
642264664026364281, 0, 7, 25, 0, 2, 13 
6423160051066265666, 0, 9, 39, 0, 5, 17 
6423390234262998756, 2, 7, 31, 10, 17, 16 
6425044764437802241, 0, 11, 43, 0, 3, 17 
6427066098823919736, 4, 37, 75, 19, 9, 28 
6427598212939461832, 2, 10, 41, 13, 20, 19 
6429365705650237794, 1, 11, 44, 15, 21, 20 
6429711646251506011, 2, 11, 43, 14, 21, 21 
6430728117446122590, 0, 9, 34, 0, 4, 18 
643075687403509142, 2, 19, 44, 21, 27, 50 
6432476797932890100, 2, 18, 72, 21, 28, 44 
6433117598419181981, 0, 2, 7, 0, 1, 3 
6434022636725036515, 2, 11, 45, 14, 21, 19 
6434273721932976366, 0, 2, 2, 0, 1, 1 
6435066211261359684, 5, 38, 119, 18, 10, 48 
6435811334254592249, 0, 0, 37, 0, 0, 15 
6436350109942196154, 2, 8, 34, 11, 18, 18 
6437546176064168900, 0, 5, 20, 0, 6, 24 
6437885820884378017, 0, 1, 2, 0, 0, 0 
643859226602476283, 2, 11, 44, 14, 21, 20 
6438972613142880242, 0, 9, 28, 0, 2, 13 
6440259951440237015, 0, 0, 4, 0, 0, 5 
6441665535053935615, 4, 38, 182, 19, 8, 94 
6442890116877892376, 0, 0, 10, 0, 0, 2 
6442906707632077507, 3, 14, 63, 14, 20, 24 
6442911056406415028, 2, 11, 43, 14, 21, 21 
6442930326928534904, 1, 6, 26, 10, 16, 18 
6443193284960537082, 0, 7, 23, 0, 2, 13 
6443269148654596479, 0, 0, 7, 0, 0, 6 
6446327043621166284, 0, 2, 9, 0, 1, 5 
6447334345695462104, 0, 6, 26, 0, 3, 13 
644739221751599866, 2, 19, 75, 21, 27, 44 
6447476659909930166, 0, 8, 27, 0, 2, 13 
6447637897861396253, 0, 28, 101, 0, 15, 36 
6447892208289526710, 0, 8, 24, 0, 3, 11 
6451514787898067917, 0, 10, 30, 0, 2, 19 
6451990592605289918, 0, 7, 18, 0, 1, 10 
6452055047078479081, 0, 0, 147, 0, 0, 81 
6452192800032147861, 2, 13, 52, 15, 21, 18 
6453167473087690506, 0, 8, 29, 0, 2, 13 
6453788564408180006, 0, 0, 7, 0, 0, 12 
645393572534865703, 0, 4, 25, 0, 0, 8 
6453972879086835313, 0, 9, 37, 0, 1, 13 
6456267951421441138, 0, 1, 5, 0, 0, 1 
645700412112339860, 0, 0, 6, 0, 0, 6 
6458867174353751073, 0, 8, 26, 0, 4, 22 
6459105998082179230, 0, 0, 7, 0, 0, 8 
645938864842085025, 0, 9, 24, 0, 0, 9 
6459410026790903485, 0, 2, 9, 0, 1, 5 
6459845284155432644, 5, 38, 171, 18, 10, 95 
6460437783861788488, 0, 4, 22, 0, 8, 14 
6460502612936263840, 2, 13, 52, 15, 21, 18 
6461867146274191931, 4, 36, 157, 19, 10, 79 
6462546161367621216, 0, 9, 32, 0, 1, 14 
646362280082560625, 0, 9, 32, 0, 2, 14 
6464814418768833640, 0, 7, 35, 0, 1, 13 
6465806276215836007, 0, 0, 2, 0, 0, 1 
6466180143988760998, 5, 27, 82, 12, 17, 24 
6466727117994546385, 0, 4, 15, 0, 2, 7 
6468596973381425406, 0, 8, 27, 0, 2, 13 
646862635677872649, 0, 2, 4, 0, 1, 2 
6470083077479247430, 0, 7, 30, 0, 1, 14 
6470654980919398637, 0, 9, 39, 0, 1, 11 
6471352990959035027, 0, 1, 7, 0, 0, 3 
6471835455443068877, 0, 24, 79, 0, 8, 13 
6472421132249756772, 2, 19, 75, 21, 27, 44 
6472623862450178342, 0, 4, 26, 0, 0, 9 
6474450646573054734, 4, 7, 28, 7, 15, 16 
6477385933016777519, 0, 8, 30, 0, 4, 16 
6477439952825991417, 0, 0, 5, 0, 0, 4 
6477640881580409912, 0, 0, 6, 0, 0, 3 
6477680654723415734, 2, 8, 33, 11, 18, 17 
6478667914949408861, 0, 0, 1, 0, 0, 0 
6478723424115065548, 0, 10, 18, 0, 2, 8 
6481474431779632118, 0, 0, 32, 0, 0, 10 
6482737981950963422, 0, 5, 21, 0, 4, 14 
6484000176487517682, 0, 13, 53, 0, 1, 9 
6484467892009081204, 4, 38, 166, 19, 8, 92 
648575454158415542, 0, 28, 108, 0, 15, 43 
648653341414948802, 0, 11, 39, 0, 1, 15 
648662149638328608, 0, 7, 32, 0, 3, 18 
6487812767275572711, 0, 2, 7, 0, 0, 1 
6488039817029804811, 2, 19, 74, 21, 27, 45 
6489431294482978593, 0, 9, 32, 0, 1, 10 
6490222114836996950, 0, 10, 35, 0, 2, 15 
64920356735768709, 0, 2, 13, 0, 6, 11 
6493102501523825413, 0, 8, 31, 0, 3, 15 
6493387160582322726, 0, 9, 29, 0, 1, 11 
6494102341019174792, 0, 11, 42, 0, 1, 20 
6494136920668173702, 0, 4, 22, 0, 2, 11 
6494204163890859408, 0, 9, 39, 0, 5, 19 
6495509303450857878, 0, 11, 37, 0, 1, 14 
6495617221667952956, 0, 1, 5, 0, 0, 3 
6495768160023637082, 0, 1, 4, 0, 0, 1 
6495956932903977164, 0, 2, 10, 0, 1, 6 
6497714959292970287, 0, 0, 7, 0, 0, 6 
6497999077891507278, 0, 22, 88, 0, 9, 31 
6499661202934184320, 0, 0, 6, 0, 0, 8 
650067167646060495, 0, 0, 10, 0, 0, 5 
6501100085922760616, 0, 11, 36, 0, 1, 14 
6501893728218300956, 0, 4, 22, 0, 2, 34 
6502997731604744599, 0, 7, 22, 0, 1, 10 
6503008340270054919, 0, 22, 68, 0, 9, 20 
6503912314799245222, 0, 2, 7, 0, 0, 1 
6504541671195552899, 1, 6, 26, 10, 16, 17 
6505205840481849233, 0, 4, 14, 0, 0, 2 
6506133525751115442, 5, 38, 169, 18, 8, 89 
6506901791729319764, 0, 3, 11, 0, 0, 4 
6507459363858511573, 0, 0, 1, 0, 0, 0 
6510062962990480851, 0, 8, 27, 0, 2, 13 
6510727757912253538, 0, 2, 18, 0, 0, 2 
6511441932735915963, 0, 2, 17, 0, 0, 1 
6511611326978363547, 0, 9, 30, 0, 0, 17 
6514029577432232231, 0, 2, 10, 0, 0, 6 
6514156299283001493, 0, 3, 10, 0, 0, 4 
6514376763104824172, 0, 0, 3, 0, 0, 5 
6517163306061316173, 0, 12, 59, 0, 6, 33 
6517657819241024978, 0, 5, 24, 0, 5, 8 
6518466444559411300, 0, 3, 25, 0, 7, 7 
6518644166216963647, 0, 7, 25, 0, 0, 7 
6518644849636144914, 0, 4, 9, 0, 0, 3 
6519178402325877780, 0, 11, 38, 0, 0, 19 
651918570438727132, 2, 19, 77, 21, 27, 40 
6519698837197761770, 4, 10, 47, 0, 6, 30 
6519704676391848302, 4, 38, 178, 19, 8, 98 
6521240417322624256, 0, 6, 25, 0, 3, 12 
6522227143823517875, 0, 0, 21, 0, 0, 7 
6522439880587126670, 0, 9, 32, 0, 2, 14 
6524316574424179862, 1, 9, 38, 13, 19, 18 
6524973376058199155, 1, 3, 42, 14, 27, 33 
6525272832300798520, 0, 3, 10, 0, 0, 2 
6525516858644017464, 0, 10, 31, 0, 0, 9 
6528136910022483077, 0, 11, 32, 0, 0, 8 
6528569491489415821, 2, 19, 73, 21, 27, 44 
6529101147402665890, 0, 8, 35, 0, 2, 17 
6529264612595344078, 0, 0, 36, 0, 0, 17 
6529727365761998945, 4, 39, 175, 19, 7, 99 
6530174476933065591, 0, 9, 40, 0, 2, 15 
6530239491569517622, 0, 3, 10, 0, 0, 4 
653081100640026292, 2, 19, 72, 21, 27, 45 
6531106230566921061, 0, 1, 98, 0, 22, 75 
6531216163850971987, 4, 38, 168, 19, 8, 88 
653341718272710088, 0, 5, 23, 0, 4, 20 
6533596945797765636, 4, 33, 157, 19, 13, 87 
6533776984196491489, 4, 26, 80, 13, 18, 22 
6533971178353921915, 0, 8, 36, 0, 1, 18 
6534559346791485439, 0, 7, 25, 0, 2, 13 
6534611790936872275, 0, 4, 22, 0, 2, 34 
6535562726975501616, 0, 0, 3, 0, 0, 6 
6535667988678238038, 0, 7, 26, 0, 4, 17 
6536810565746569663, 3, 19, 73, 20, 27, 46 
6537307614567953764, 0, 2, 7, 0, 1, 3 
6538126175018182325, 0, 9, 31, 0, 2, 15 
6539309355712336455, 2, 19, 31, 8, 3, 21 
6541395574479170916, 0, 11, 39, 0, 2, 15 
6541808246079592805, 0, 5, 25, 0, 9, 31 
6542402508110491030, 4, 38, 168, 19, 8, 88 
6544403015859902066, 0, 6, 21, 0, 3, 24 
6544504095606786695, 0, 4, 22, 0, 8, 14 
6545047891104875621, 0, 2, 9, 0, 1, 5 
6547625010434490425, 0, 9, 31, 0, 2, 13 
6550872265195825149, 0, 8, 30, 0, 2, 14 
6551126864407846757, 2, 19, 73, 21, 27, 44 
6551265998508545698, 0, 5, 12, 0, 0, 5 
6551574282689986213, 0, 7, 46, 0, 7, 24 
6552539529171515119, 0, 7, 27, 0, 3, 15 
6552654471062018440, 0, 0, 1, 0, 0, 0 
6552657279873143914, 1, 12, 27, 15, 20, 9 
6553223078042354255, 0, 9, 38, 0, 4, 18 
655365573238197560, 0, 20, 89, 0, 7, 28 
6553741278048234584, 0, 10, 29, 0, 2, 9 
6554207295127292751, 0, 8, 27, 0, 2, 13 
6554654844220592475, 0, 7, 31, 0, 5, 17 
6555013476394316966, 0, 12, 34, 0, 4, 28 
6556520957997287151, 0, 4, 17, 0, 3, 5 
6557404441324011480, 2, 8, 37, 12, 20, 19 
6557819102151564119, 0, 10, 32, 0, 0, 18 
6558965198957697578, 0, 7, 26, 0, 2, 13 
6560121894052731327, 0, 0, 32, 0, 0, 16 
6562230936242601393, 0, 10, 40, 0, 4, 20 
6562382697232485011, 0, 3, 14, 0, 0, 7 
6563216064961497607, 0, 6, 19, 0, 2, 5 
6563641695966888897, 0, 7, 37, 0, 5, 19 
6563915682460464302, 0, 5, 22, 0, 4, 9 
6564629340829583022, 0, 0, 29, 0, 0, 9 
65661685550961651, 0, 11, 39, 0, 1, 15 
656753418320195959, 0, 1, 6, 0, 0, 3 
6569143027382593398, 0, 11, 34, 0, 1, 9 
6569274192677174820, 0, 2, 11, 0, 1, 6 
6572691417276092419, 0, 4, 26, 0, 2, 14 
6574951301509664221, 0, 4, 11, 0, 2, 5 
6575245058993799150, 0, 0, 7, 0, 0, 5 
65764590187494692, 0, 3, 10, 0, 0, 3 
6576479471648441837, 0, 3, 13, 0, 6, 14 
6576707951969245243, 2, 11, 40, 14, 21, 24 
657686733087973241, 4, 37, 166, 19, 9, 86 
6577108005698926836, 5, 39, 167, 18, 7, 91 
6577684588206003302, 0, 0, 22, 0, 0, 6 
6578238616992340077, 4, 38, 118, 19, 8, 53 
6578851409526107899, 2, 7, 29, 10, 17, 18 
6579551277838761559, 0, 1, 5, 0, 0, 2 
6582094359147206562, 4, 38, 119, 19, 10, 54 
6582175107859772530, 0, 10, 35, 0, 2, 15 
6582456079470622697, 0, 8, 29, 0, 2, 12 
6583700580533648764, 0, 6, 20, 0, 5, 24 
658548288761565288, 0, 9, 29, 0, 1, 13 
6587063048059918827, 2, 19, 72, 21, 27, 45 
6587262797012932683, 1, 10, 39, 13, 18, 17 
6587277183183267892, 0, 2, 10, 0, 1, 6 
6587458010253796998, 2, 19, 71, 21, 27, 46 
6587818293348449509, 0, 0, 6, 0, 0, 6 
6587943620653882557, 4, 38, 180, 19, 8, 100 
6588419047189873436, 0, 1, 4, 0, 0, 1 
6588580635425478260, 0, 5, 19, 0, 4, 17 
6588866137740722163, 0, 8, 33, 0, 1, 14 
6590102673543002745, 3, 36, 173, 20, 10, 93 
6590645628892061084, 2, 19, 70, 21, 27, 45 
6591727468486153529, 2, 2, 13, 2, 2, 3 
6591749030352608125, 0, 7, 17, 0, 1, 11 
6592481242907585984, 1, 3, 19, 7, 13, 13 
6593407198969548364, 0, 6, 22, 0, 5, 25 
659348769376654985, 0, 10, 30, 0, 0, 12 
6593790999455847544, 0, 3, 8, 0, 0, 6 
6594961435716511778, 0, 10, 33, 0, 0, 11 
6595789483430196457, 6, 39, 177, 17, 7, 95 
6596625975466283714, 2, 20, 80, 14, 16, 50 
6598075333747906753, 0, 6, 19, 0, 2, 13 
6600633227204980731, 2, 16, 86, 21, 30, 52 
660172307253684706, 0, 0, 6, 0, 0, 7 
6603355836782015379, 0, 4, 15, 0, 0, 3 
6603727117590550665, 2, 13, 52, 15, 21, 18 
6604920996020684835, 3, 20, 72, 20, 26, 45 
6605212453505276838, 0, 9, 29, 0, 1, 13 
6606181794225962362, 0, 2, 9, 0, 0, 5 
6607276488844666604, 0, 8, 30, 0, 2, 14 
660813193985177775, 0, 0, 4, 0, 0, 4 
6608528256001332810, 0, 6, 25, 0, 2, 12 
6611032250825167738, 0, 4, 24, 0, 2, 16 
6611112117476874788, 0, 9, 29, 0, 0, 11 
6611267965450153004, 0, 3, 10, 0, 0, 4 
6612147814941152334, 4, 38, 169, 19, 8, 93 
661323243423388612, 0, 8, 27, 0, 3, 13 
6613687481235804138, 0, 10, 35, 0, 2, 15 
6614523831540505463, 0, 9, 32, 0, 2, 14 
6614995784987665414, 0, 11, 38, 0, 1, 14 
6615167739139465867, 0, 7, 25, 0, 2, 13 
6616551295023333741, 4, 10, 43, 0, 6, 26 
661729644146196174, 0, 5, 17, 0, 2, 6 
6618798956345131149, 6, 28, 82, 11, 16, 22 
6620071803741044856, 0, 0, 26, 0, 0, 10 
6621021008063556233, 0, 0, 6, 0, 0, 6 
662223586915102846, 0, 5, 17, 0, 4, 40 
6622953410727564906, 0, 11, 34, 0, 1, 6 
6623027465830541302, 0, 9, 33, 0, 2, 15 
6626846436260865756, 5, 39, 172, 18, 7, 87 
6627403247980937988, 0, 6, 23, 0, 2, 17 
6628144785915632941, 2, 11, 43, 14, 21, 20 
6628195500074212555, 0, 2, 9, 0, 1, 5 
6629666951054598349, 0, 11, 40, 0, 4, 18 
663034937572544197, 1, 4, 20, 8, 14, 16 
6630639946123524475, 0, 4, 9, 0, 0, 3 
6634768563334184387, 2, 13, 52, 15, 21, 18 
6635793443867796991, 0, 10, 37, 0, 1, 15 
6636008219025651220, 2, 19, 74, 21, 27, 43 
6636757467656240884, 2, 19, 72, 21, 27, 45 
6639045005250299128, 0, 12, 63, 0, 6, 37 
6639272444235640990, 1, 11, 43, 15, 21, 20 
6640950254837518930, 0, 1, 4, 0, 0, 1 
6641264821296715149, 4, 38, 180, 19, 8, 94 
6642226438879069200, 0, 0, 1, 0, 0, 0 
6643300258162432834, 0, 8, 27, 0, 3, 14 
6644346740593479671, 0, 10, 45, 0, 2, 17 
6644781807465166082, 4, 38, 170, 19, 8, 92 
6646033216678692851, 0, 4, 15, 0, 0, 3 
6646447631738072063, 0, 2, 11, 0, 1, 7 
6646766412481580613, 0, 7, 27, 0, 2, 13 
6647648741402613468, 0, 7, 23, 0, 1, 11 
664767489041623501, 0, 1, 3, 0, 0, 0 
6649703386797858128, 2, 11, 44, 14, 21, 20 
6651147753054887489, 2, 11, 43, 13, 19, 18 
665459306756552145, 0, 12, 44, 0, 2, 17 
6655706309742469541, 0, 7, 19, 0, 2, 17 
6656325549152348391, 1, 3, 41, 14, 27, 19 
6657710835072230067, 0, 0, 9, 0, 0, 3 
6659619482289126204, 0, 10, 37, 0, 1, 13 
6659623295828175041, 4, 38, 118, 19, 8, 53 
6660150627874999999, 0, 10, 36, 0, 0, 12 
6661220041182073323, 2, 10, 40, 13, 20, 20 
6662297854519402451, 2, 7, 29, 10, 17, 18 
6662744577562004943, 2, 19, 72, 21, 27, 45 
6664829370089852832, 2, 19, 45, 21, 27, 51 
6669270681715649770, 0, 0, 43, 0, 0, 17 
6669772511647378799, 4, 38, 119, 19, 8, 54 
6671072435420131454, 2, 19, 73, 21, 27, 46 
6672358313930068568, 0, 1, 5, 0, 1, 1 
6672691392384860916, 0, 11, 44, 0, 5, 20 
6673076491220728687, 0, 9, 39, 0, 1, 11 
6673695798761653077, 1, 3, 19, 7, 13, 13 
6673937918210303628, 4, 38, 173, 19, 10, 97 
6674286461824559522, 0, 0, 6, 0, 0, 6 
6675161143151973201, 2, 12, 47, 15, 22, 21 
6675781035043086046, 0, 0, 30, 0, 0, 11 
6676302603841712456, 0, 5, 16, 0, 6, 19 
6678062634596607279, 0, 0, 5, 0, 0, 5 
667833821729270380, 0, 9, 30, 0, 0, 12 
6679051477112769133, 0, 24, 82, 0, 8, 12 
6680458122072346069, 0, 4, 23, 0, 2, 15 
6681664192412918280, 0, 0, 5, 0, 0, 21 
6682001952313507975, 0, 10, 43, 0, 2, 9 
6682182843912959932, 0, 9, 36, 0, 4, 18 
6682428661288679663, 1, 12, 47, 15, 20, 19 
6682517242809387075, 0, 6, 21, 0, 2, 13 
6683720444757146601, 0, 11, 46, 0, 1, 7 
668428280114991126, 4, 38, 120, 19, 8, 55 
6684297343459593518, 0, 0, 6, 0, 0, 7 
6685817586897153217, 0, 4, 25, 0, 0, 8 
6686121439004268836, 0, 10, 48, 0, 4, 11 
6686333256691465900, 0, 28, 75, 0, 15, 23 
6686452977783430441, 0, 10, 29, 0, 2, 10 
6686805957156760866, 0, 7, 25, 0, 2, 13 
6687213399114637424, 0, 9, 27, 0, 0, 9 
6687453210798355145, 0, 0, 6, 0, 0, 5 
6689038248833401652, 2, 8, 30, 11, 18, 19 
6689466998320397344, 0, 28, 78, 0, 15, 26 
6689623260520570330, 0, 10, 35, 0, 2, 15 
6691502530538219190, 3, 20, 72, 20, 26, 45 
6695377041716322155, 0, 11, 39, 0, 1, 15 
6696217756553110361, 0, 2, 9, 0, 1, 5 
6696287750085874884, 0, 4, 23, 0, 2, 15 
6696664413840469906, 0, 6, 20, 0, 3, 16 
669736136423988928, 0, 11, 40, 0, 1, 10 
669891907552658421, 4, 37, 168, 19, 11, 88 
669963477555515516, 5, 39, 171, 18, 7, 93 
6700620084308763136, 0, 10, 41, 0, 5, 19 
6700827192863201373, 0, 0, 5, 0, 0, 5 
6701286196328352898, 0, 0, 4, 0, 0, 5 
6702297233205695156, 0, 7, 25, 0, 3, 15 
6702750715484150637, 0, 10, 43, 0, 1, 16 
6703152196027019718, 0, 7, 23, 0, 3, 15 
6703745954269203712, 0, 10, 38, 0, 2, 14 
6704022928469466095, 0, 7, 25, 0, 4, 16 
6704060377581965921, 4, 26, 118, 13, 18, 45 
6704631520337451173, 0, 6, 27, 0, 5, 17 
6705000333946281570, 0, 9, 31, 0, 2, 13 
6706226156296877388, 0, 0, 3, 0, 0, 10 
6706400760894348398, 2, 19, 74, 21, 27, 43 
6707057414726326798, 0, 4, 7, 0, 2, 5 
6707512101576708196, 0, 0, 9, 0, 0, 3 
6707806182792540514, 0, 4, 17, 0, 3, 5 
6708015644216035546, 0, 18, 82, 0, 5, 33 
6709756263526490136, 0, 9, 37, 0, 0, 10 
6710491762125729960, 2, 3, 16, 5, 11, 12 
671077842091933239, 2, 9, 28, 12, 19, 28 
6711428470739531382, 0, 0, 3, 0, 0, 3 
6712374197529436661, 0, 10, 36, 0, 2, 14 
6713043732933806258, 0, 13, 51, 0, 4, 21 
6713186225753864922, 1, 3, 19, 7, 13, 13 
6713441710817201578, 0, 0, 2, 0, 0, 1 
6713870929452033254, 0, 11, 37, 0, 1, 13 
6717701239184916225, 0, 8, 27, 0, 2, 13 
6717834095602651894, 0, 4, 10, 0, 0, 2 
671979590409837016, 0, 6, 21, 0, 5, 37 
